ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
9435647910410137,Leonardo Alvares Vidigal,Vidigal,"VIDIGAL, Leonardo A.;Vidigal, Leonardo",Rio de Janeiro,RJ,"Professor Associado de Cinema e Audiovisual no Departamento de Fotografia e Cinema (FTC) da Escola de Belas Artes (EBA), na Universidade Federal de Minas Gerais (UFMG). Professor do quadro permanente do Programa de Pós-graduação em Artes na mesma instituição. Doutor e mestre em Comunicação Social pela UFMG, com tese defendida em 2008 - &amp;quot;'A Jamaica é aqui': arranjos audiovisuais de territórios musicados&amp;quot;. Graduado em Comunicação Social, com Habilitação em Rádio e Televisão (hoje Audiovisual), na Escola de Comunicações e Artes (ECA) da Universidade de São Paulo (USP). Foi Coordenador do Curso de Graduação em Cinema de Animação e Artes Digitais (CAAD) da EBA-UFMG (2011-2013), avaliado em 2014 com conceito institucional 5, nota máxima dada pelo Ministério da Educação (MEC).  Pós-doutorado pela Goldsmiths, University of London, Reino Unido, entre julho de 2015 e agosto de 2016, onde também organizou duas edições do simpósio Sound System Outernational e realizou o documentário Weapon is My Mouth (Minha Boca, Minha Arma, 2016, com Delmar Mavignier). Foi professor-pesquisador e orientador no Curso de Especialização em Ensino de Artes Visuais, convênio entre a UFMG e a Universidade Aberta do Brasil (UAB) entre 2009 e 2015.  Tem experiência nas áreas de Artes e Ciências Sociais Aplicadas, com ênfase em Som no Cinema e Cinema Latino-Americano e Caribenho, atuando principalmente nos seguintes temas:  Artes, Cinema e Música Popular, Estudos Caribenhos, Estudos de Reggae, Estudos de Sound Systems, Cinema Experimental, Montagem e Edição,  Ensino de Arte, Campo Profissional do Audiovisual, Cinema de Animação e Artes Digitais, Comunicação Social.",19-07-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-3750-3608
9480268986413015,Mauricio Alves Loureiro,Loureiro,"LOUREIRO, Mauricio Alves;LOUREIRO, MAURÍCIO ALVES;LOUREIRO, MAURICIO A.;Loureiro, Maurício;LOUREIRO, MAURÃCIO;LOUREIRO, MAURÃ­CIO",Belo Horizonte,MG,"Possui graduação em Engenharia Aeronáutica pelo ITA - Instituto Tecnológico de Aeronáutica (1976), graduação em Música, habilitação Clarineta pela Staatliche Hochschule für Musik Freiburg / Albert-Ludwigs Universität Freiburg, Alemanha (1983), Mestrado em Música pela University of Iowa, EUA (1989) e Doutorado em Música pela University of Iowa (1991). Foi Professor do Instituto de Artes do Planalto da UNESP - Universidade Estadual Paulista (1984-1992) e Assistente de Primeira Clarineta da OSESP - Orquestra Sinfônica do Estado de São Paulo. Atualmente é Pesquisador nível 1B do CNPq - Conselho Nacional de Desenvolvimento Científico e Tecnológico, Professor titular da Escola de Música da Universidade Federal de Minas Gerais e Diretor do IEAT - Instituo de Estudos Avançados Transdisciplinares da UFMG. Tem experiência na área de Música, com ênfase em Sonologia, atuando principalmente nos seguintes temas: performance musical, clarineta, acústica musical e análise empírica da performance musical.",14-06-2022,Universidade Federal de Minas Gerais,
9482569745798601,Luciana Monteiro de Castro Silva Dutra,Dutra,"MONTEIRO DE CASTRO, Luciana",Belo Horizonte,MG,"Possui graduação em Engenharia Civil pela Universidade Federal de Minas Gerais (1987), graduação em Música (Canto) pela Universidade Federal de Minas Gerais (1996), mestrado em Música pela UFMG (2001) e Doutorado em Letras - Literatura Comparada - Literatura e outros sistemas semióticos pela UFMG (2009). É professora da Escola de Música  da Universidade Federal de Minas Gerais desde 2002. Tem experiência na área de Artes, Música, com ênfase em Canto, atuando principalmente nos seguintes temas: técnica vocal, fisiologia da voz, interpretação de repertório vocal, canção de câmara brasileira e estrangeira, ópera, música vocal sinfônica, música colonial brasileira, semiótica da canção.",19-05-2022,Universidade Federal de Minas Gerais,
9638277622683373,Alex Beigui de Paiva Cavalcante,Cavalcante,"BEIGUI, Alex.;BEIGUI;Alex Beigui;CAVALCANTE, A B.P.;Alex Beigui de Paiva Cavalcante;CAVALCANTE, ALEX BEIGUI PAIVA;ALEX BEIGUI, ALEX.;BEIGUI, ALEX;ALEX BEIGUI, ALEX;BEIGUI DE PAIVA CAVALCANTE, ALEX",João Pessoa,PB,"Pós-doutorado em Dramaturgia pela Université de Lausanne - Suíça (Bolsista/CAPES); Doutor em Letras (Dramaturgia Comparada - Literatura Brasileira) pela USP (Bolsista-FAPESP); Mestre em Artes Cênicas pela UFBA (Bolsista-CAPES); Graduado em Letras pela UFPB (Bolsista de IC-CNPq). Atua como Professor Permanente (Coordenador) do Programa de Pós-Graduação em Artes Cênicas da UFOP - PPGAC e no Programa de Pós-Graduação em Letras: Estudos da Linguagem da UFOP-PPGEL. Líder do Grupo de Pesquisa no CNPq: DRAMATIC - Grupo de Pesquisa em Dramaturgia: Teorias, Intermídias e Cena cultural. Atou como Professor Permanente do Programa de Pós-Graduação em Estudos da Linguagem - PPgEL da UFRN (2008-2018).  Presidente da Comissão Organizadora do 1º Encontro do ARJ - Art Research Journal (Revista de Pesquisa em Artes) - O Conceito de Pesquisa na Pesquisa em Artes (2012 - CAPES); Membro-Sócio-Efetivo da ABRACE - Associação Brasileira de Pesquisa e Pós-Gradação em Artes Cênicas e Membro-Sócio-Efetivo da ABRALIC - Associação Brasileira de Literatura Comparada.Membro Sócio-Efetivo da SOCINE - Sociedade Brasileira de Estudos de Cinema e Audiovisual. Foi Orientador de Arte Dramática da USP - Universidade de São Paulo (2005-2006). Foi professor Associado da UFRN (2006-2018), onde desenvolveu pesquisas na área de Dramaturgia, Teatro, Literatura e Cinema. Membro do Grupo de Pesquisa Linguagens da Cena: imagem, cultura e representação (2012-2018) e do Grupo de Pesquisa em Estudos Irlandeses (2014-2018 /Diretório do CNPq). Participou da Comissão de criação do 1º Curso de Especialização em Cinema da UFRN (2014), sendo seu atual coordenador (2015-2016). Criou e implementou o Componente Curricular Etnodrama no Curso de Licenciatura em Teatro (2013). Participou da Comissão de elaboração, criação e implementação do Programa de Pós-Graduação em Artes Cênicas - PPGArC/UFRN, onde exerceu a função de coordenador (2008-2012). Editor dos Cadernos do LINCC - Linguagens da Cena Contemporânea (ISSN: 1983-9197). Foi coordenador do Grupo de Trabalho - Territórios e Fronteiras da Cena na ABRACE (2012-2014) e vice-coordenador do mesmo Grupo (2010-2012). Membro do Comitê Científico da ABRACE (2010-2014). Desde 1999 vem pesquisando e publicando sobre:  Teatro da Androginia; Etnodrama; Performance; Performances da Escrita; Performatividade em Textos Teatrais Contemporâneos; Matrizes Estéticas e Culturais da Cena Contemporânea.",31-05-2022,Universidade Federal de Ouro Preto,https://orcid.org/0000-0002-0955-948X
9710632359254853,Mara Lucia Leal,Leal,"LEAL, M. L.;LEAL, MARA LUCIA;LEAL, MARA;LEAL, M.",São Paulo,SP,"Mara Leal é atriz-performer-pesquisadora. Docente do Curso de Teatro, do Programa de Pós-Graduação em Artes Cênicas (PPGAC) da UFU e do Mestrado Profissional em Artes (PROF-ARTES). Desenvolve pesquisa sobre Cena Contemporânea e Performance na interface entre criação e práticas artístico-pedagógicas. Pesquisadora dos grupos GEAC (CNPq) e PEDAGOGIA DA PERFORMANCE: visualidades da cena e tecnologias críticas do corpo (CNPq); integrante da equipe editorial da Revista Ouvirouver. Organizou os InterFaces e os dossiês sobre Desmontagem (2013/14) e Performance e Pedagogia (2016/17), publicados na Revista Rascunhos e a Mostra Trans[ações]. É autora do livro Performance e(m) Memória (EDUFU, 2014) e de artigos de divulgação de suas pesquisas. Em 2017 realizou a pesquisa de pós-doutorado Performance e pedagogias: poéticas e políticas do corpo entre México (Universidad Autónoma Metropolitana - Cuajimalpa-México-DF) e Espanha (Universidad Castilla-La Mancha - Cuenca). Desde 2013 apresenta a desmontagem Memória em processos. Em 2018, organiza em colaboração com Ileana Diéguez o livro Desmontagens: processos de pesquisa e criação nas artes da cena (7Letras).",01-06-2022,Universidade Federal de Uberlândia,https://orcid.org/0000-0003-0381-2488
9719486329750422,Sergio Freire Garcia,Garcia,"FREIRE, Sérgio;FREIRE, SÉRGIO",Belo Horizonte,MG,"Sérgio Freire é professor associado da Escola de Música da Universidade Federal de Minas Gerais, atuando nas áreas de composição, orquestração e sonologia. Desde 1998 coordena o Laboratório de Performance com Sistemas Interativos (LaPIS). É graduado em composição pela UFMG (1990), mestre em sonologia pelo Instituto de Sonologia, Haia, Holanda (1993). Possui doutorado em comunicação e semiótica pela PUC-SP (2004). Realizou estágio sandwich no Estúdio Eletrônico da Musik Akademie da Basileia, Suiça. Foi coordenador do Programa de Pós-Graduação em Música da UFMG entre 2009 e 2015. Seus principais interesses acadêmicos e artísticos estão voltados para as diferentes formas de interação entre a prática musical acústica e os novos meios tecnológicos. Suas peças musicais tem sido tocadas e premiadas no Brasil e no exterior, e seus artigos científicos são apresentados regularmente em congressos importantes dedicados à música e tecnologia.",15-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-5072-3114
9728770669406605,Ricardo Carvalho de Figueiredo,Figueiredo,"FIGUEIREDO, Ricardo Carvalho de;FIGUEIREDO, RICARDO;CARVALHO DE FIGUEIREDO, RICARDO",João Monlevade,MG,"Professor Adjunto da Universidade Federal de Minas Gerais (curso de Graduação em Teatro e Pós-Graduação em Artes/UFMG). É licenciado em Artes Cênicas pela Universidade Federal de Ouro Preto, Especialista em Arte-Educação (2006) pela PUC-Minas, Mestre (2007) e Doutor (2014) em Artes pela Universidade Federal de Minas Gerais. Trabalha na formação de professores de Teatro para a educação básica, atuando principalmente nos seguintes temas: formação de professores de teatro, aprendizagem no campo das artes cênicas, formação de espectadores, capacitação docente. Foi coordenador de curso (Graduação em Teatro da Escola de Belas Artes da UFMG 2020-2022). Foi editor-chefe da Revista PÓS - Programa de Pós-Graduação em Artes da Escola de Belas Artes da UFMG (2019-2021) e coordenador do Programa Residência Pedagógica Artes/UFMG (2020-2022). É presidente do Comitê Assessor da área de Linguística, Letras e Artes (Pró-Reitora de Pesquisa da UFMG). É lider do grupo de pesquisa: Laboratório de Aprendizagem Cênica (LACE) - CNPq. É coordenador do projeto de Extensão TEATRE: processos formativos em Artes Cênicas.",20-07-2022,Universidade Federal de Minas Gerais,
9763155547633602,Mauro Camilo de Chantal Santos,Santos,"SANTOS, Mauro Camilo de Chantal;SANTOS, MAURO CAMILO DE CHANTAL",Belo Horizonte,MG,"Possui graduação em Piano pela Universidade Federal de Minas Gerais (1995), graduação em Canto pela Universidade Federal de Minas Gerais (2001) e mestrado em Música pela Universidade Federal de Minas Gerais (2001). Sob orientação da Professora Dra. Adriana Giarola Kayama, concluiu o curso de doutorado pela UNICAMP, tendo pesquisado vida e obra de Arthur Iberê de Lemos, mais especificamente a ópera A CEIA DOS CARDEAIS. Atualmente é professor adjunto na Escola de Música da Universidade Federal de Minas Gerais - UFMG.",24-07-2022,Universidade Federal de Minas Gerais,
9810213448227768,Rita de Cassia Fernandes Miranda,Miranda,"MIRANDA, RITA DE CASSIA FERNANDES;MIRANDA, RITA DE CÁSSIA FERNANDES;FERNANDES, RITA DE CASSIA",Americana,SP,"Doutorado em Educação (Faculdade de Educação/ UNICAMP, 2015). Mestrado em Educação Física (Faculdade de Educação Física/ UNICAMP, 2004). Licenciatura em Educação Física (FEF/ UNICAMP, 2001). Atuou como professora na rede municipal de ensino de Sorocaba S/P. Tem experiência na área de formação de professores dos cursos de Educação Física e Pedagogia. Atua com as disciplinas de Educação Física escolar, Estágio Supervisionado, Dança, Ginástica e Circo. Atuou como docente da ESAMC - Sorocaba/ SP, do Centro Universitário Nossa Senhora do Patrocínio de Itu/SP, da Escola Superior de Educação Física de Jundiaí e da Universidade Federal de Juiz de Fora (Campus Avançado de Governador Valadares). Atualmente, é docente da Universidade Federal de Uberlândia. Coordena o Núcleo de Pesquisas em Ginástica e Circo (NUPEGIC) da FAEFI/UFU. Membro do Grupo de Estudos e Pesquisas em Circo (CIRCUS) da FEF/UNICAMP, do Grupo de Estudos e Pesquisas em Gesto, Expressão e Educação (Faculdade de Educação - USP) e do Laboratório de Estudos sobre Escola, Currículo e Educação Física. É Professora do Programa de Pós-Graduação em Artes Cênicas (PPGAC) do Instituto de Artes/UFU e do Programa de Pós-Graduação - Mestrado Profissional em Artes (Prof Artes) do Instituto de Artes/UFU.",14-02-2022,Universidade Federal de Uberlândia,
9929558773100773,Marilene Oliveira Almeida,Almeida,"ALMEIDA, Marilene Oliveira;Almeida, Marilene Oliveira",Divinópolis,MG,"Licenciada em Normal Superior pelo Instituto Superior de Educação - ISEAT, Fundação Helena Antipoff e em Artes Plásticas pela Escola Guignard, Universidade do Estado de Minas Gerais - UEMG. Especialista em Arte, Educação e Tecnologias Contemporâneas, Universidade de Brasília - UnB. Mestre e doutora em Educação pelo Programa de Pós-Graduação em Educação: Conhecimento e Inclusão Social, da Universidade Federal de Minas Gerais - UFMG, Linha de Pesquisa Psicologia, Psicanálise e Educação, com estágio doutoral na Université de Genève, Suíça. Atua como professora pesquisadora no Museu Helena Antipoff, seção Ibirité do Centro de Pesquisa e Documentação Helena Antipoff  CDPHA desde 2011. Professora da Escola Guignard/UEMG e do Programa de Pós-graduação de Artes - PPG Artes/UEMG. Participa dos Grupos de Pesquisa Mediação em Arte e Cultura: Teorias e Práticas - UEMG, História da Psicologia e Contexto Sociocultural - UFMG e Caligrafias e Escrituras: Diálogo e intertexto no processo escritural na arte contemporânea -UFMG. Interesses de pesquisas em Ciências da Educação com ênfase no período da Escola Nova em diálogo com a contemporaneidade e com  o conceito de Educação Estética e suas possíveis interlocuções com a educação em arte no Brasil.",04-07-2022,Escola Guignard,
9978680564909091,Alessandra Rosado,Rosado,"ROSADO, A.;ROSADO, Alessandrea;Rosado, Alessandra;ROSADO,Alessandra",Caratinga,MG,"Professora do Departamento de Artes Plásticas da Escola de Belas Artes da UFMG. Doutora e Mestre em Artes pela Universidade Federal de Minas Gerais, Especialista em Conservação e Restauração de Bens Culturais Móveis pelo Centro de Conservação e Restauração de Bens Culturais Móveis (CECOR/EBA/UFMG), Especialista em Pintura com Técnica Antiga (fundo ouro) realizada no Palazzo Spinelli (Istituto per l'Arte e il Restauro em Florença - Itália e Graduada em História pela Universidade Federal de Minas Gerais  (UFMG). Possui experiência na área de Artes e Ciência da Conservação, com ênfase em Conservação Preventiva, Restauração, Análise de Materiais e Técnicas Artísticas, atuando principalmente nos seguintes temas: História da Arte técnica, Imaginária colonial mineira em cedro, Arte Concreta e Neoconcreta Brasileira. É vice diretora do Centro de Conservação-Restauração de Bens Culturais CECOR,  coordenadora do Laboratório de Conservação-Restauração de Escultura (LABORE/EBA/UFMG) e pesquisadora/coordenadora associada do Laboratório de Ciência da Conservação (LACICOR/CECOR/EBA/UFMG) e co-coordenadora dos projetos de pesquisa em colaboração com a Getty Foundation e Getty Conservation Institute. É filiada à Associação Nacional de Pesquisa em Tecnologia e Ciência do Patrimônio (ANTECIPA).",19-05-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-6968-8283
