TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK,ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
Scènes du Brésil,2021,Francês,VAZIO,"['Maria Clara Guimaraes Ferrer Carrilho', 'TRIAU Christophe', 'PINÇON, Guillaume', 'WEGNER, Ana']","['1', '2', '3', '4']",['1'],3726730187855170,Maria Clara Guimaraes Ferrer Carrilho,Carrilho,"CARRILHO, M. C. G. F.;Ferrer, Maria Clara",,,"Professora de Cenografia, Indumentária e História da Arte nos cursos de gradução e pós-graduação de Teatro da Universidade Federal de São João Del Rei. Possui doutorado em Etudes Théâtrales / Artes cênicas - Université Sorbonne Nouvelle - Paris 3 (2014). Tem experiência na área de Artes Cênicas, com ênfase em direç&amp;#257;o, cenografia e dramaturgias contemporâneas. Entre 2008 e 2015, lecionou na Université Sorbonne Nouvelle - Paris 3 e em 2015 na Universidade de Poitiers.&amp;#10;Em sua tese de doutorado dirigida por Joseph Danan, debruçou-se sobre a noção de &amp;quot;Cena-paisagem&amp;quot;. Nos úiltimos anos publicou diversos artigos em periodicos brasileiros e estrangeiros interessando-se por questões de composição e percepção do espaço cênico..&amp;#10;Buscando sempre aliar prática e teoria, criou em 2007 a companhia PlayGround com a qual  dirigiu, junto a artistas brasileiros e franceses, diversos espetáculos, estágios de formação e laboratórios de dramaturgia, jogos de composição cênica.&amp;#10;Em 2014, trabalhou como assistente de direção do Antônio Araújo no projeto « Dire ce qu?on ne pense pas dans des langues qu?on ne parle pas » criado na Bolsa de valores de Bruxelas, e depois no Hotel des Monnaies no Festival de Avignon.&amp;#10;É  tradutora de peças e livros de teatro, tendo traduzido peças de Copi, Jean-Luc Lagarce, Rodrigo de Roure e Newton Moreno. Realiza também traduç&amp;#333;es simultâneas em eventos teatrais.&amp;#10;Em 2016, dirige o espetáculo Motriz, apresentado em várias cidades do Brasil e no exterior (França e Itália). E em 2017, cria junto com um grupo de alunos do curso de teatro da UFSJ, O Jardim das Cerejeiras de A. Tchekhov. &amp;#10;Com o grupo e programa Caixa Preta (DEACE/UFSJ), fez a dramaturgia e direç&amp;#257;o dos espetáculos Espectador em cena (2018) e Levantes. Aç&amp;#333;es para estar sobre a terra (2019). Também em 2019, escreveu e dirigiu a peça Por vis&amp;#333;es, convidada pela Cia Passo a 2.&amp;#10;Foi coordenadora da área de Artes Cênicas do Inverno Cultural (UFSJ) nas ediç&amp;#333;es de 2018 e 2019.&amp;#10;Realizou, entre 2019 e 2020, pós-doutorado na Université Paris Nanterre com a supervis&amp;#257;o do professor Christophe Triau, com projeto intitulado:&amp;quot;Empreintes Photographiques sur les pratiques scéniques contemporaines&amp;quot; (Inscriç&amp;#333;es fotográficas no fazer da cena contemporânea).",23-05-2022,,
#Novo Ensino Médio - Linguagem e suas tecnologias (livro do estudante),2020,Português,VAZIO,"['Mariana de Lima e Muniz', 'Maurilio Andrade Rocha', 'Gabriela Christófaro']","['1', '2', '3']",['1'],4036174612294393,Mariana de Lima e Muniz,Muniz,"MUNIZ, M. L.;MUNIZ, Mariana;MUNIZ, Mariana Lima",Belo Horizonte,MG,"É atriz, diretora teatral e Professora Titular na Pós-graduação em e na Graduação em Teatro da UFMG. Fez o Pós-Doutorado na Universidad de Buenos Aires com Jorge Dubatti. É doutora em Teatro pela Universidad de Alcalá e graduada em Interpretação Gestual pela RESAD (Espanha). Trabalhou como diretora e/ou atriz com diversos coletivos: Grupo Galpão, Uma Companhia, Jogando no Quintal, Cia. Bárbara, Galpão Cine-Horto, Impromadrid e Toda Deseo. É autora do livro Improvisação como espetáculo (Editora UFMG); Coautora dos livros Arte de Perto (Leya), Rumos da Arte (SM) e #Novo Ensino Médio (Scipione) e Pedagogia das Artes Cênica I e II (CRV).  É criadora do FIMPRO - Festival Internacional de Improvisação e coordenadora pedagógica da Formação em Teatro Digital do Teatro em Movimento. Oferece oficinas, conferências e palestras sobre Teatro Digital e sobre Improvisação em diversas cidades do Brasil e no exterior.",23-12-2021,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-3807-5860
O Ator no Olho do Furacão - Metáforas Norteadoras para o Trabalho Criativo do Ator,2017,Português,VAZIO,['Jose Eduardo De Paula'],['1'],['1'],3627117545793761,Jose Eduardo De Paula,Paula,"De PAULA, J. E.;De Paula, Eduardo",São Carlos,SP,"Eduardo De Paula (José Eduardo De Paula): professor de teatro, diretor e ator. Pós-doutor (Dipartimento delle Arti, Università di Bologna - DARvipem/UNIBO, Itália; 2018-2019), Doutor (2015), Mestre (2011) e Bacharel (1998) com Habilitação em Interpretação Teatral, ambos em Artes Cênicas (Escola de Comunicações e Artes, Universidade de São Paulo ; ECA/USP). É professor adjunto na Universidade Federal de Uberlândia, onde atua no Programa de Pós-Graduação em Artes Cênicas (PPGAC) e no Curso de Teatro, Instituto de Artes (IARTE/UFU). As pesquisas vinculam-se a processos experimentais de preparação e criação do ator e da cena teatral e, nestes campos, concentram-se nos estudos sobre atuação, treinamento, jogo, presença, performatividade, teatralidade, encenação e cena contemporânea.",08-07-2022,Universidade Federal de Uberlândia,http://orcid.org/0000-0002-3688-8123
#Novo Ensino Médio - Linguagem e suas tecnologias (manual do professor),2020,Português,VAZIO,"['Mariana de Lima e Muniz', 'Maurilio Andrade Rocha', 'Gabriela Christófaro']","['1', '2', '3']",['1'],4036174612294393,Mariana de Lima e Muniz,Muniz,"MUNIZ, M. L.;MUNIZ, Mariana;MUNIZ, Mariana Lima",Belo Horizonte,MG,"É atriz, diretora teatral e Professora Titular na Pós-graduação em e na Graduação em Teatro da UFMG. Fez o Pós-Doutorado na Universidad de Buenos Aires com Jorge Dubatti. É doutora em Teatro pela Universidad de Alcalá e graduada em Interpretação Gestual pela RESAD (Espanha). Trabalhou como diretora e/ou atriz com diversos coletivos: Grupo Galpão, Uma Companhia, Jogando no Quintal, Cia. Bárbara, Galpão Cine-Horto, Impromadrid e Toda Deseo. É autora do livro Improvisação como espetáculo (Editora UFMG); Coautora dos livros Arte de Perto (Leya), Rumos da Arte (SM) e #Novo Ensino Médio (Scipione) e Pedagogia das Artes Cênica I e II (CRV).  É criadora do FIMPRO - Festival Internacional de Improvisação e coordenadora pedagógica da Formação em Teatro Digital do Teatro em Movimento. Oferece oficinas, conferências e palestras sobre Teatro Digital e sobre Improvisação em diversas cidades do Brasil e no exterior.",23-12-2021,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-3807-5860
A Formação do Professor de Música no Brasil,2014,Português,VAZIO,"['José Soares de Deus', 'Regina Finck Schambeck', 'Sergio Figueiredo']","['1', '2', '3']",['1'],4084691524228805,José Soares de Deus,Deus,"SOARES, J.",Montes Claros,MG,"É Bacharel em Música (1993) pelo Conservatório Brasileiro de Música ? RJ. Especialista em Arte-Educação (1996) pela Universidade Estadual de Montes Claros. Mestrado em Educação Musical (1999) pelo Conservatório Brasileiro de Música. Doutorado em Educação Musical (2006) pelo Institute of Education ? University of London. Foi professor visitante do Institute of Education-University College of London (2018-2019), onde realizou pesquisa de pós-doutoramento (2018). Atualmente é professor Associado da Universidade Federal de Uberlândia na área de Educação Musical. Foi coordenador do Programa de Pós-Graduação em Música desta mesma universidade (2019-2021). Coordena o Grupo de Pesquisa Formação e Atuação em Educação Musical e participa do Grupo de Pesquisa Música e Educação, da Universidade do Estado de Santa Catarina. Desenvolve pesquisas sobre a formação inicial e continuada do professor de música.",28-03-2022,Universidade Federal de Uberlândia,
Memória: uma chave afetiva para a música,2005,Português,VAZIO,['Sérgio de Figueiredo Rocha'],['1'],['1'],4236379426483362,Sérgio de Figueiredo Rocha,Rocha,"ROCHA, Sérgio;ROCHA, SÉRGIO DE FIGUEIREDO;ROCHA, SERGIO",Belo Horizonte,MG,"Possui Graduação em Educação Física (1988), Medicina (1995) e Música (2002), todas concluídas na UFMG; Residência Médica em Psiquiatria pelo Hospital das Clínicas da UFMG (1999), Especialização em Música Brasileira pela UEMG (2001) e Especialização em Medicina do Esporte pela UVA (2011),  Mestrado em Música pela UFMG (2005) e Doutorado em Medicina/Psiquiatria pela USP (2012). No âmbito da música, desde 1990 tem atuado em variadas formações musicais, entre as quais se destacam a Orquestra Sinfônica de Minas Gerais, o Coral de Trombones da UFMG, o Grupo TROMBOMINAS e a Orquestra Filarmônica de Minas Gerais. Em 2005 publicou o livro: ?Memória: uma chave afetiva para a música?, cuja essência e interesse é a inter-relação entre neurociências, psicologia e música. Como docente, atuou na Universidade do Estado de Minas Gerais (UEMG), onde implantou os cursos de Bacharelado e Licenciatura em Trombone em 2006.  Nesse mesmo ano, através de concurso público, passou a atuar no curso de música da Universidade Federal de São João del Rei (UFSJ).  Nesta cidade, coordenou os Festivais Brasileiros de Trombonistas de 2008 e 2014, promovidos pela Associação Brasileira de Trombonistas (ABT). Nessa associação é membro e criador da Comissão Científica desde 2012 e, desde 2019, é editor chefe do &amp;quot;The Brazilian trombone Association Journal&amp;quot;. Em 2011 validou a K-MPAI, a primeira escala a ser utilizada na ansiedade de performance musical na língua portuguesa bem como realizou o primeiro estudo mundial na área de genética na performance musical.  No eixo da Extensão Universitária, coordena o Projeto Coral de Trombones desde 2006. Foi membro do Conselho Universitário (CONSU) da UFSJ (2017-2019) e no Departamento de Música (DMUSI/UFSJ) é membro da Comissão de Pesquisa e Pós-graduação desde 2012 e atua na linha de pesquisa &amp;quot;Dimensões e Práticas da Performance Musical&amp;quot; do Programa de Pós-Graduação em Música DMUSI/UFSJ.",29-06-2022,Universidade Federal de São João Del-Rei,https://orcid.org/0000-0002-5600-185X
Rumos da Arte -Manual do Professor 9 ano,2018,Português,VAZIO,"['Mariana de Lima e Muniz', 'Maurilio Andrade Rocha', 'Rodrigo Vivas', 'Ana Cristina Carvalho Pereira']","['1', '2', '3', '4']",['1'],4036174612294393,Mariana de Lima e Muniz,Muniz,"MUNIZ, M. L.;MUNIZ, Mariana;MUNIZ, Mariana Lima",Belo Horizonte,MG,"É atriz, diretora teatral e Professora Titular na Pós-graduação em e na Graduação em Teatro da UFMG. Fez o Pós-Doutorado na Universidad de Buenos Aires com Jorge Dubatti. É doutora em Teatro pela Universidad de Alcalá e graduada em Interpretação Gestual pela RESAD (Espanha). Trabalhou como diretora e/ou atriz com diversos coletivos: Grupo Galpão, Uma Companhia, Jogando no Quintal, Cia. Bárbara, Galpão Cine-Horto, Impromadrid e Toda Deseo. É autora do livro Improvisação como espetáculo (Editora UFMG); Coautora dos livros Arte de Perto (Leya), Rumos da Arte (SM) e #Novo Ensino Médio (Scipione) e Pedagogia das Artes Cênica I e II (CRV).  É criadora do FIMPRO - Festival Internacional de Improvisação e coordenadora pedagógica da Formação em Teatro Digital do Teatro em Movimento. Oferece oficinas, conferências e palestras sobre Teatro Digital e sobre Improvisação em diversas cidades do Brasil e no exterior.",23-12-2021,Universidade Federal de Minas Gerais,https://orcid.org/0000-0003-3807-5860
"Musical Parformance Anxiety, in: Anxiety Disorders",2020,Inglês,VAZIO,['Sérgio de Figueiredo Rocha'],['1'],['1'],4236379426483362,Sérgio de Figueiredo Rocha,Rocha,"ROCHA, Sérgio;ROCHA, SÉRGIO DE FIGUEIREDO;ROCHA, SERGIO",Belo Horizonte,MG,"Possui Graduação em Educação Física (1988), Medicina (1995) e Música (2002), todas concluídas na UFMG; Residência Médica em Psiquiatria pelo Hospital das Clínicas da UFMG (1999), Especialização em Música Brasileira pela UEMG (2001) e Especialização em Medicina do Esporte pela UVA (2011),  Mestrado em Música pela UFMG (2005) e Doutorado em Medicina/Psiquiatria pela USP (2012). No âmbito da música, desde 1990 tem atuado em variadas formações musicais, entre as quais se destacam a Orquestra Sinfônica de Minas Gerais, o Coral de Trombones da UFMG, o Grupo TROMBOMINAS e a Orquestra Filarmônica de Minas Gerais. Em 2005 publicou o livro: ?Memória: uma chave afetiva para a música?, cuja essência e interesse é a inter-relação entre neurociências, psicologia e música. Como docente, atuou na Universidade do Estado de Minas Gerais (UEMG), onde implantou os cursos de Bacharelado e Licenciatura em Trombone em 2006.  Nesse mesmo ano, através de concurso público, passou a atuar no curso de música da Universidade Federal de São João del Rei (UFSJ).  Nesta cidade, coordenou os Festivais Brasileiros de Trombonistas de 2008 e 2014, promovidos pela Associação Brasileira de Trombonistas (ABT). Nessa associação é membro e criador da Comissão Científica desde 2012 e, desde 2019, é editor chefe do &amp;quot;The Brazilian trombone Association Journal&amp;quot;. Em 2011 validou a K-MPAI, a primeira escala a ser utilizada na ansiedade de performance musical na língua portuguesa bem como realizou o primeiro estudo mundial na área de genética na performance musical.  No eixo da Extensão Universitária, coordena o Projeto Coral de Trombones desde 2006. Foi membro do Conselho Universitário (CONSU) da UFSJ (2017-2019) e no Departamento de Música (DMUSI/UFSJ) é membro da Comissão de Pesquisa e Pós-graduação desde 2012 e atua na linha de pesquisa &amp;quot;Dimensões e Práticas da Performance Musical&amp;quot; do Programa de Pós-Graduação em Música DMUSI/UFSJ.",29-06-2022,Universidade Federal de São João Del-Rei,https://orcid.org/0000-0002-5600-185X
Sonoridades: peças contemporâneas para piano (I),2016,Português,VAZIO,"['Rogerio Vasconcelos Barbosa', 'Ana Cláudia de Assis', 'Luciana Monteiro de Castro']","['1', '2', '3']",['1'],4255986646659146,Rogerio Vasconcelos Barbosa,Barbosa,"BARBOSA, R. V.;VASCONCELOS BARBOSA, ROGÉRIO;BARBOSA, ROGÉRIO VASCONCELOS",Belo Horizonte,MS,"Doutor em Música/Composição pela Universidade Federal do Rio Grande do Sul (UFRGS 2008) e bacharel em Música/Composição pela Escola de Música UFMG (1990), onde é professor desde 1997, atuando principalmente nas áreas composição (música instrumental, meios eletroacústicos) e análise musical.",16-06-2022,Universidade Federal de Minas Gerais,
Encruzilhadas de uma dança-teatro brasileira: f(r)icçãoarte-vida no processo criativo,2022,Português,VAZIO,['Daniel Santos Costa'],['1'],['1'],3266759891135746,Daniel Santos Costa,Costa,"COSTA, Daniel. S.;COSTA, DANIEL SANTOS;COSTA, DANIEL;SANTOS COSTA, DANIEL",Santa Vitória,MG,"Docente na Universidade Federal de Uberlândia ? Escola de Educação Básica (ESEBA-UFU). Doutor em Artes Cênicas (USP), Mestre em Artes da Cena (Unicamp), Bacharel em Dança e Licenciado em Artes ? Dança pela Universidade Estadual de Campinas (Unicamp) e com formação pedagógica em Pedagogia e Teatro. Cursa 2ª Licenciatura em Educação Especial (UFSCar, 2021-2023). Possui especialização na área de Educação Inclusiva. É docente colaborador do Mestrado Profissional em Artes ? ProfArtes e do Mestrado em Artes Cênicas (PPGAC/IARTE/UFU).  Tem experiência na educação superior e educação básica a atua na pesquisa em articulação com os seguintes temas: corpo, memória, oralidade, cultura e história africano-brasileira e indígena. Venho articulando processos de criação na encruzilhada entre dança e o teatro, autobiografia e coletividades, histórias de vida e movimentos sociais provocando ideias de festas performativas que consolidam a produção de conhecimento por meio do corpo, das experiências e no posicionamento crítico que suleiam possibilidades, f(r)estas e fissuras nos processos artísticos e pedagógicos numa intrínseca relação entre arte e vida.",19-06-2022,,https://orcid.org/0000-0003-3733-471X
